Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-08-19,NorfolkIsland,14.5,21.5,0.0,,,SSW,43.0,WSW,SSE,7.0,19.0,83.0,70.0,1008.4,1007.1,7.0,7.0,19.9,20.8,No,No
2009-11-19,SydneyAirport,17.8,29.8,0.0,,,WNW,39.0,SW,SE,7.0,7.0,79.0,,1019.5,1010.0,7.0,4.0,22.9,24.4,No,No
2012-04-12,Adelaide,6.2,19.4,0.0,,,S,37.0,S,SSE,24.0,28.0,90.0,50.0,1019.4,1019.8,6.0,7.0,13.3,23.5,No,No
2013-03-12,Walpole,11.4,21.3,0.0,,,,,SSW,SSW,13.0,17.0,,,1010.5,1010.5,,,18.3,18.1,No,No
2011-05-16,PerthAirport,22.0,20.4,0.0,6.9,9.1,NNW,52.0,N,NW,20.0,22.0,46.0,60.0,1022.4,1023.0,1.0,1.0,14.3,20.5,No,No
2014-10-24,Sydney,25.7,30.0,0.0,,,S,39.0,SSE,E,6.0,6.0,63.0,29.0,1007.2,1003.3,2.0,7.0,17.5,29.0,No,No
2014-03-09,Townsville,8.0,17.6,1.6,,,,,,,11.0,11.0,91.0,,,,,,15.5,15.9,Yes,No
2011-06-26,Brisbane,11.7,25.8,,2.6,0.0,E,37.0,S,SW,0.0,20.0,86.0,75.0,1011.8,1010.2,1.0,6.0,29.2,25.4,No,Yes
2011-01-02,Townsville,,,0.0,,,ESE,,SSW,ESE,9.0,7.0,,,1012.7,1014.7,,,,,No,No
2014-07-04,MountGinini,21.8,35.8,0.0,2.4,12.0,ENE,31.0,SSW,S,9.0,30.0,51.0,52.0,1019.0,1012.5,7.0,4.0,28.2,30.5,No,No
2013-10-30,Brisbane,13.9,18.9,0.0,1.4,4.1,S,19.0,SSE,SSW,6.0,11.0,60.0,48.0,1009.2,1009.2,6.0,6.0,15.9,18.2,Yes,Yes
2009-03-06,Williamtown,8.5,13.2,0.0,0.2,5.4,ENE,48.0,SE,SSE,15.0,20.0,57.0,48.0,1021.1,1030.0,3.0,7.0,13.6,15.1,No,No
2011-08-17,NorahHead,6.5,18.6,0.0,,,SW,33.0,WNW,W,19.0,20.0,77.0,69.0,1022.4,1020.0,8.0,,14.5,18.0,No,No
2014-08-16,Albury,8.3,29.0,0.0,,10.3,SSW,44.0,SSE,E,15.0,11.0,99.0,50.0,1019.9,1017.4,,,10.4,25.2,No,No
2016-09-22,Melbourne,5.7,23.3,0.2,,,E,39.0,E,WNW,11.0,19.0,65.0,54.0,1020.2,1014.1,6.0,8.0,6.6,22.8,No,No
2010-12-26,Ballarat,13.3,15.4,0.0,,,SSE,22.0,SW,SSE,31.0,17.0,74.0,35.0,1027.1,1016.7,,,10.0,15.3,No,No
2014-09-20,Portland,17.5,32.1,0.0,1.8,8.8,NE,33.0,E,E,9.0,19.0,55.0,37.0,1015.7,1009.3,8.0,8.0,18.5,30.3,No,No
2009-11-01,Albany,13.8,20.6,0.0,,,WNW,37.0,,WSW,35.0,4.0,90.0,52.0,1021.9,1023.6,,,15.5,19.3,No,No
2015-02-02,Sydney,16.5,19.5,0.0,,,ESE,37.0,SSW,SSE,24.0,19.0,48.0,62.0,1008.1,1008.0,,,19.7,19.3,No,No
2013-08-06,Melbourne,13.3,19.6,,,,SW,35.0,WNW,SE,9.0,13.0,65.0,61.0,1019.1,1015.9,,,15.8,19.0,No,No
2011-07-05,Cairns,6.7,14.8,0.0,,,WSW,,SSW,SSW,4.0,6.0,61.0,36.0,1008.6,1003.7,7.0,,11.0,13.4,No,No
2011-09-16,Perth,16.0,26.4,0.0,,,W,41.0,NNE,W,15.0,17.0,60.0,30.0,1014.4,1010.0,,,26.5,26.4,No,No
2012-01-23,GoldCoast,4.6,20.0,0.0,2.8,9.0,WSW,45.0,E,N,13.0,13.0,72.0,54.0,1010.0,1015.4,7.0,3.0,7.4,20.9,No,Yes
2017-05-09,Adelaide,5.8,26.8,0.0,,,NNE,57.0,NNW,NE,0.0,20.0,56.0,41.0,1019.1,1017.7,,,17.9,26.6,No,No
2009-12-03,PerthAirport,17.3,19.9,0.0,,,WNW,22.0,WNW,NNE,13.0,11.0,86.0,75.0,1013.9,1019.7,,,16.0,20.0,No,No
2011-02-29,Woomera,8.1,18.6,0.0,8.6,,NW,52.0,SE,SE,19.0,26.0,92.0,19.0,1018.8,1014.8,8.0,8.0,13.3,19.9,No,No
2013-11-27,SalmonGums,8.3,15.5,0.0,,,SSE,20.0,SE,SSE,20.0,9.0,75.0,63.0,1021.3,1014.0,2.0,4.0,8.3,14.2,No,No
2009-04-04,SalmonGums,11.5,31.5,0.0,,,ENE,43.0,SW,ENE,15.0,5.0,94.0,59.0,1021.0,1025.2,,,23.1,27.4,Yes,No
2010-12-19,Portland,4.4,15.7,0.0,,,N,,WNW,WNW,9.0,20.0,87.0,79.0,1022.4,1010.7,,,14.4,14.7,No,No
2014-08-03,Uluru,6.4,18.7,0.0,4.2,,WNW,28.0,NNE,W,6.0,9.0,76.0,54.0,1017.9,1015.2,2.0,2.0,13.0,13.4,No,Yes
2014-04-27,Adelaide,13.6,23.7,0.0,,,S,35.0,NNE,NE,11.0,9.0,79.0,57.0,1010.1,1018.8,,,18.8,20.5,No,Yes
2013-05-21,SalmonGums,0.6,21.6,0.0,,,WNW,31.0,WNW,WNW,9.0,6.0,,50.0,1011.9,,,,18.1,20.6,No,No
2012-02-10,Albury,14.4,24.3,0.2,3.0,6.9,ESE,43.0,W,SSE,13.0,13.0,25.0,28.0,1019.8,1013.2,2.0,3.0,16.1,21.9,No,No
2009-07-05,Canberra,2.9,15.8,0.2,7.1,3.0,NNW,30.0,NW,WNW,4.0,17.0,69.0,24.0,1021.9,1023.2,2.0,3.0,12.3,13.4,Yes,Yes
2014-02-25,Woomera,8.8,10.5,0.0,,,S,,SSE,SSE,17.0,0.0,,50.0,1010.9,1013.0,,,9.2,12.5,No,Yes
2009-09-12,Williamtown,4.0,20.0,0.0,,,NNE,,N,NNE,30.0,35.0,73.0,89.0,1023.6,1022.6,,,20.8,18.4,No,No
2009-01-17,Ballarat,6.2,24.3,0.0,2.5,1.0,WSW,35.0,W,W,7.0,20.0,99.0,48.0,1014.3,1019.9,8.0,8.0,13.5,18.4,No,No
2012-08-11,Williamtown,13.7,25.6,0.0,1.4,,ESE,39.0,NNE,NNW,15.0,13.0,92.0,41.0,1015.9,1018.0,8.0,8.0,16.6,24.0,No,No
2009-06-28,Darwin,22.8,33.9,0.0,3.4,7.2,W,39.0,WSW,WNW,20.0,28.0,51.0,57.0,1011.5,1014.6,7.0,7.0,26.7,29.4,Yes,Yes
2014-08-07,CoffsHarbour,15.8,23.8,0.0,,,ESE,,ESE,E,13.0,,88.0,64.0,1018.9,1019.5,,,18.0,22.8,No,No
2016-08-17,Perth,12.2,29.9,20.8,,,SE,57.0,S,S,13.0,26.0,54.0,64.0,1013.5,1018.5,,,25.6,28.5,Yes,Yes
2014-12-31,Wollongong,12.7,32.2,0.0,,,W,48.0,SSE,WSW,4.0,11.0,85.0,100.0,1019.0,1016.3,,,21.2,30.4,No,No
2014-04-04,Albury,15.1,17.2,0.0,,,SSW,38.0,SE,S,20.0,27.0,67.0,64.0,1015.4,1020.8,1.0,2.0,15.8,18.3,No,Yes
2014-05-04,Perth,6.7,19.2,0.0,7.0,,W,30.0,WNW,W,2.0,6.0,46.0,33.0,1014.0,1014.6,,,11.0,16.9,No,No
2009-10-22,Townsville,9.3,20.2,0.0,,,NE,31.0,ENE,NE,13.0,19.0,65.0,57.0,1026.6,1027.4,,0.0,12.1,19.3,No,Yes
2015-12-20,Sydney,13.6,18.0,0.0,,,WSW,28.0,NNW,WSW,9.0,7.0,75.0,68.0,1008.9,1007.4,,,13.6,18.6,Yes,No
2010-05-08,Launceston,10.6,27.2,0.0,,,WSW,,WSW,SW,9.0,24.0,50.0,28.0,1025.0,1023.2,,8.0,13.6,26.6,No,No
2011-11-16,Witchcliffe,,,0.0,,,SSW,28.0,,,15.0,17.0,69.0,,,,,,,,No,Yes
2011-12-23,Hobart,6.5,23.6,0.0,2.0,10.6,W,39.0,WNW,WSW,20.0,28.0,89.0,52.0,1017.2,1011.6,7.0,6.0,8.4,22.7,No,No
2013-12-08,GoldCoast,16.4,32.7,0.2,,,SSW,37.0,WNW,WNW,13.0,33.0,43.0,61.0,1010.1,1010.4,,,25.9,30.7,No,Yes
2013-01-12,Townsville,20.2,29.4,0.0,1.4,1.6,S,30.0,SSE,S,17.0,31.0,60.0,52.0,1018.8,1018.6,4.0,2.0,22.2,29.5,No,No
2010-07-30,Witchcliffe,8.5,17.8,0.0,,,S,32.0,W,SSW,9.0,22.0,73.0,79.0,1009.7,1007.7,,,11.9,15.8,No,No
2014-08-05,MelbourneAirport,12.0,14.0,0.0,,,SE,,SE,SE,20.0,13.0,68.0,52.0,1019.4,1014.1,,,13.8,14.4,No,No
2008-10-24,Watsonia,8.4,19.9,0.0,,,NE,55.0,N,NNW,6.0,13.0,79.0,13.0,1022.6,1021.4,,,13.6,20.7,Yes,Yes
2013-03-16,Woomera,8.6,20.7,0.0,,,SE,61.0,NE,SSE,19.0,19.0,65.0,33.0,1028.6,1020.0,,,9.2,19.3,No,No
2011-01-13,Sydney,15.0,25.0,0.0,,,NE,,NNE,NNW,13.0,17.0,,100.0,,,8.0,6.0,22.2,22.1,No,Yes
2015-05-06,PerthAirport,13.0,21.2,0.0,,,S,,S,S,15.0,13.0,67.0,,,,,,16.3,19.8,No,No
2013-05-12,Bendigo,19.4,25.9,,,,ENE,33.0,E,NE,0.0,26.0,53.0,65.0,1011.9,1017.0,,,17.2,24.9,No,No
2011-03-17,MelbourneAirport,6.3,24.2,0.0,4.6,5.6,E,39.0,E,ESE,13.0,7.0,76.0,64.0,1020.9,1019.6,,,12.6,19.3,No,No
2016-11-16,Moree,10.3,15.0,0.0,,,WNW,35.0,W,E,11.0,19.0,54.0,44.0,1005.0,1005.8,,,11.4,15.4,Yes,Yes
2016-08-29,Adelaide,8.1,24.2,0.0,,,SW,37.0,W,W,9.0,7.0,61.0,26.0,1015.1,1016.3,,,12.0,26.4,No,Yes
2012-03-24,Sydney,11.4,21.7,0.0,4.0,9.2,W,52.0,WNW,E,14.0,15.0,64.0,50.0,1017.2,1014.6,8.0,5.0,17.1,18.1,No,No
2009-04-05,SydneyAirport,7.0,13.6,0.0,,,N,27.0,N,N,24.0,22.0,79.0,79.0,,,,,13.7,11.5,No,Yes
2010-02-23,BadgerysCreek,12.7,21.7,0.0,,,WNW,39.0,SSW,WNW,15.0,22.0,57.0,48.0,1012.1,1013.2,,,20.4,20.7,No,No
2016-03-25,Penrith,10.3,20.9,0.0,,,E,37.0,E,ENE,15.0,26.0,81.0,64.0,1017.6,1015.0,3.0,4.0,12.8,19.2,No,Yes
2010-03-03,Woomera,7.0,18.5,0.0,1.0,2.6,N,30.0,NW,NNE,20.0,22.0,60.0,69.0,1011.4,1018.8,1.0,3.0,16.7,19.2,No,Yes
2009-07-09,Williamtown,6.2,22.2,0.0,,,SSE,28.0,ESE,ESE,7.0,22.0,64.0,52.0,1020.1,1020.4,6.0,6.0,24.3,22.1,Yes,No
2011-10-02,SydneyAirport,11.9,17.5,0.0,4.6,7.6,NW,54.0,NW,N,7.0,22.0,56.0,40.0,1009.4,1006.6,6.0,,11.3,14.0,No,No
2012-07-19,PerthAirport,12.2,20.3,0.0,,,,,NW,,28.0,26.0,,,1019.5,1013.1,,,15.5,20.2,No,Yes
2010-01-30,Sydney,16.6,27.4,0.0,,,SW,54.0,WSW,S,21.0,20.0,79.0,55.0,1024.2,1021.5,,,20.0,27.5,No,Yes
2010-04-21,Mildura,10.8,20.3,0.0,,,ESE,33.0,ENE,E,17.0,21.0,69.0,35.0,1005.1,1004.0,8.0,7.0,17.8,19.2,No,No
2014-11-05,CoffsHarbour,3.2,21.0,0.0,8.8,,ENE,39.0,SE,E,9.0,30.0,72.0,20.0,1012.2,1012.9,1.0,1.0,2.6,20.6,No,No
2010-06-16,Ballarat,6.8,14.5,0.0,2.6,,SSW,48.0,NNE,N,26.0,26.0,75.0,49.0,1015.8,1019.1,8.0,1.0,13.2,15.8,No,No
2014-05-06,Newcastle,6.3,18.2,0.2,,,NW,22.0,N,N,0.0,6.0,71.0,80.0,1021.9,1020.6,,,15.9,16.0,No,No
2009-11-12,Darwin,10.9,10.5,0.0,2.8,6.0,SW,43.0,S,ENE,24.0,24.0,72.0,70.0,1021.3,1020.0,6.0,7.0,11.2,13.4,No,No
2013-05-16,Launceston,16.0,18.7,0.0,,,ESE,61.0,ESE,ESE,9.0,33.0,70.0,31.0,1021.9,1018.6,2.0,8.0,9.6,13.5,No,No
2016-10-20,Katherine,14.9,17.1,0.0,,,,,,NW,9.0,5.0,52.0,33.0,1016.2,1011.1,,,14.7,17.7,No,Yes
2009-05-12,Williamtown,11.9,21.6,0.0,,,NNW,48.0,ESE,ESE,11.0,11.0,71.0,30.0,1018.5,1012.6,,,17.0,21.5,No,No
2011-01-20,BadgerysCreek,9.3,18.7,0.4,,,E,31.0,ENE,E,30.0,17.0,57.0,50.0,1021.9,1019.0,8.0,8.0,14.9,17.2,No,No
2016-11-24,PearceRAAF,9.1,21.5,0.0,,,E,11.0,ENE,ENE,0.0,13.0,87.0,,,,,,19.9,22.8,No,No
2014-09-04,PerthAirport,13.0,34.4,0.0,0.6,,WSW,52.0,NW,WNW,0.0,30.0,66.0,62.0,1015.5,1006.4,,,25.2,27.6,No,No
2015-03-15,Townsville,9.6,25.9,0.0,,,NNE,31.0,N,NNE,13.0,15.0,74.0,77.0,,,,,19.4,14.3,No,No
2014-07-10,BadgerysCreek,11.5,16.7,0.0,,,WNW,20.0,WNW,WNW,15.0,7.0,74.0,94.0,1029.4,1027.7,,,11.0,15.5,No,No
2010-12-08,Sydney,9.2,29.8,0.0,5.0,10.0,W,39.0,W,W,20.0,17.0,48.0,51.0,1018.1,1015.4,2.0,2.0,17.6,22.3,No,No
2010-09-04,Richmond,7.9,16.9,0.0,15.0,5.6,E,35.0,SE,SSE,15.0,15.0,59.0,59.0,1015.6,1016.0,0.0,0.0,14.8,17.2,No,Yes
2010-01-03,Newcastle,4.8,20.6,0.0,,,,24.0,SE,,15.0,30.0,52.0,43.0,1013.7,1016.2,1.0,1.0,19.3,19.4,No,No
2008-10-26,Perth,11.3,19.2,0.0,3.6,10.7,N,20.0,NNE,NNE,19.0,20.0,64.0,56.0,1027.2,1028.3,7.0,7.0,10.3,19.1,Yes,Yes
2015-08-21,Witchcliffe,8.4,19.5,0.0,1.8,9.4,NNW,52.0,NW,NNW,27.0,37.0,90.0,82.0,1007.0,1008.0,0.0,0.0,17.4,17.1,No,Yes
2015-05-07,Darwin,19.2,22.0,0.0,4.6,4.1,ENE,31.0,ENE,E,0.0,15.0,69.0,52.0,1003.5,1005.2,5.0,5.0,24.2,25.0,No,No
2014-07-07,Woomera,9.3,21.4,0.0,,,W,31.0,W,WSW,2.0,11.0,85.0,56.0,1029.9,1028.5,,,16.4,21.2,Yes,No
2009-11-02,WaggaWagga,24.0,35.1,0.0,,,ESE,52.0,ENE,NE,22.0,15.0,64.0,60.0,1033.0,1025.5,,,22.1,34.4,No,No
2014-07-27,Woomera,9.1,17.1,0.0,8.1,11.5,NNE,50.0,S,W,24.0,22.0,54.0,58.0,1015.0,1018.5,1.0,0.0,16.7,15.1,No,No
2017-07-25,MelbourneAirport,10.5,17.7,0.0,3.6,,SSE,38.0,WSW,NW,15.0,7.0,91.0,65.0,1029.8,1023.1,,,8.5,15.7,No,No
2011-06-11,Albany,11.9,24.2,0.0,,,S,71.0,SE,N,15.0,22.0,80.0,48.0,1017.1,1017.8,7.0,7.0,18.3,18.5,Yes,No
2011-10-12,Albany,19.4,28.2,0.0,,8.1,W,41.0,N,W,20.0,20.0,89.0,43.0,1022.1,1024.0,6.0,3.0,25.7,27.4,No,No
2015-10-17,Penrith,10.7,15.9,0.0,,,NNW,44.0,NNW,NNW,11.0,11.0,66.0,60.0,1019.8,1014.8,,5.0,14.7,13.0,No,No
2013-10-04,Mildura,16.8,19.1,0.0,,,WSW,37.0,N,WNW,17.0,26.0,90.0,78.0,1027.5,1010.3,,,11.1,18.6,No,No
2014-10-01,BadgerysCreek,16.5,21.0,0.0,8.8,6.0,NNW,39.0,NW,WNW,1.0,9.0,37.0,22.0,1021.1,1024.4,3.0,7.0,16.1,20.4,No,No
2012-08-04,Mildura,3.6,13.1,0.0,0.4,10.9,W,41.0,SSW,WNW,17.0,17.0,78.0,62.0,1012.9,1016.9,,,12.1,13.9,No,No
2014-07-21,PearceRAAF,15.6,27.6,0.0,,,SE,48.0,N,SE,15.0,39.0,99.0,,1015.6,1012.5,,,22.2,29.7,No,No
2011-02-19,Darwin,9.2,12.2,0.0,,,,,NW,WNW,15.0,20.0,74.0,44.0,1018.7,1014.9,,,11.5,10.8,No,No
2015-12-23,Williamtown,15.3,20.5,0.0,6.4,,ESE,46.0,E,ENE,24.0,20.0,49.0,43.0,1007.4,1019.7,,,18.9,18.8,No,Yes
2015-02-25,Katherine,13.1,17.1,0.4,7.8,,SE,39.0,SE,S,9.0,24.0,99.0,81.0,1021.0,1021.1,1.0,8.0,11.3,15.9,No,No
2016-09-30,CoffsHarbour,8.0,23.4,0.4,9.8,8.2,NNW,30.0,NNW,NE,13.0,19.0,68.0,67.0,1014.9,1018.9,1.0,2.0,12.3,21.0,No,No
2010-12-12,SalmonGums,7.2,18.2,0.0,4.8,9.4,,,N,W,17.0,13.0,72.0,71.0,1020.8,1026.6,,,13.9,18.8,No,No
2015-07-03,Penrith,10.6,27.7,0.0,,,N,42.0,N,N,9.0,19.0,62.0,30.0,1012.8,1013.3,1.0,1.0,18.6,26.2,No,No
2017-02-14,Wollongong,15.7,33.8,0.0,,0.0,SSE,35.0,S,S,9.0,9.0,57.0,51.0,1017.3,1018.8,1.0,7.0,26.3,33.5,No,No
2013-06-29,Tuggeranong,8.6,19.1,0.0,,,N,46.0,WNW,N,9.0,11.0,56.0,33.0,1028.6,1028.6,,,16.6,19.4,No,No
2010-03-15,Bendigo,10.7,17.6,0.0,,,NNW,37.0,,,26.0,26.0,55.0,56.0,1016.9,1012.4,,,12.5,14.3,,Yes
2015-01-16,WaggaWagga,12.6,14.9,0.0,,,ENE,43.0,ESE,ENE,7.0,19.0,65.0,64.0,,,7.0,,7.6,15.5,No,No
2016-03-10,Sydney,13.4,14.7,0.0,,,W,33.0,WNW,WSW,6.0,7.0,49.0,50.0,1020.2,1014.7,2.0,7.0,9.7,13.3,No,No
2013-02-24,Newcastle,10.1,20.1,0.0,,,W,19.0,W,W,0.0,13.0,,,1017.0,1016.8,,,19.7,20.2,No,No
2012-08-20,MountGambier,22.5,28.8,0.0,,,S,41.0,S,S,9.0,19.0,81.0,63.0,1020.6,1023.3,7.0,5.0,22.2,27.5,Yes,Yes
2015-06-26,PearceRAAF,17.1,37.3,0.0,,,SE,24.0,SE,SE,9.0,20.0,93.0,68.0,1015.9,1017.6,0.0,,19.1,35.5,No,No
2016-01-17,Watsonia,9.9,28.1,0.0,4.3,7.4,WNW,21.0,,SW,13.0,13.0,68.0,59.0,1005.4,1005.7,,,28.4,27.9,Yes,Yes
2015-06-10,SalmonGums,2.1,34.6,0.0,,,SSW,35.0,N,NE,28.0,30.0,76.0,35.0,1018.1,1014.7,8.0,6.0,25.8,34.0,No,No
2015-05-20,Richmond,21.1,29.3,0.0,,,W,19.0,WSW,W,11.0,19.0,60.0,72.0,1014.8,1009.2,0.0,0.0,24.1,26.6,No,No
2015-11-22,CoffsHarbour,11.1,27.1,0.0,4.8,4.9,NE,43.0,N,N,9.0,9.0,87.0,37.0,1020.3,1023.6,5.0,5.0,27.6,21.1,No,No
2014-01-15,Albany,12.1,21.9,0.0,,,NNE,35.0,NNE,NNE,9.0,9.0,62.0,43.0,1010.0,1010.7,,,19.2,20.6,No,No
2010-12-08,Richmond,13.2,17.7,0.0,2.8,8.0,E,46.0,,ENE,7.0,20.0,65.0,64.0,1013.4,1019.1,2.0,,15.6,15.5,Yes,Yes
2012-06-19,CoffsHarbour,9.0,16.8,0.0,,,N,43.0,E,N,19.0,6.0,57.0,52.0,1019.7,1012.5,,,15.1,16.5,No,Yes
2012-08-08,Nuriootpa,9.7,22.9,0.0,,,SSE,54.0,S,SSE,26.0,28.0,46.0,48.0,1025.0,1027.1,7.0,7.0,14.4,20.7,No,No
2012-12-25,Launceston,22.4,15.4,0.0,8.0,20.0,E,38.0,E,ESE,24.0,17.0,61.0,59.0,1001.6,1010.9,0.0,1.0,30.9,15.3,No,No
2016-07-27,MelbourneAirport,9.6,13.6,0.0,,,,,S,NE,31.0,,,,,,,,9.7,10.8,No,No
2010-10-01,Penrith,4.6,26.2,,,,WSW,24.0,WNW,WSW,7.0,4.0,91.0,61.0,,,,,16.6,19.1,No,No
2016-04-12,Sale,13.7,24.9,0.4,,,NW,51.0,ENE,NNW,7.0,9.0,,,1021.5,1019.9,,,19.8,22.8,No,No
2009-06-01,Williamtown,15.8,24.6,0.4,,,WNW,48.0,W,WNW,22.0,26.0,81.0,78.0,,,,,22.8,24.4,No,Yes
2016-09-01,Ballarat,11.0,19.4,0.0,7.0,11.4,WNW,50.0,ENE,WNW,11.0,19.0,90.0,53.0,1015.3,1015.8,7.0,6.0,11.9,18.2,No,No
2010-01-24,Witchcliffe,11.7,33.0,0.0,,,WSW,40.0,WNW,,11.0,17.0,63.0,76.0,,,,,13.1,31.6,Yes,No
2015-03-12,SydneyAirport,16.8,26.8,0.0,,4.6,ENE,26.0,SSW,ENE,0.0,22.0,70.0,,1019.3,1018.4,4.0,0.0,23.1,25.0,No,No
2013-08-12,Williamtown,17.3,24.6,0.0,,,N,20.0,NNE,NNW,9.0,19.0,62.0,67.0,1019.8,1019.8,6.0,9.0,21.8,25.2,No,No
2014-03-10,Hobart,10.8,25.7,0.0,4.0,6.2,N,31.0,N,N,9.0,17.0,67.0,52.0,1017.3,1016.5,,2.0,16.4,21.9,Yes,Yes
2013-07-14,MountGinini,11.9,30.0,0.6,,,WSW,39.0,N,WNW,13.0,13.0,73.0,33.0,1019.6,1010.1,,,25.5,28.5,No,No
2014-12-27,CoffsHarbour,3.5,16.2,0.0,0.3,2.0,NE,35.0,ENE,NNE,13.0,20.0,69.0,51.0,1019.2,1019.7,2.0,6.0,19.4,16.8,No,Yes
2015-06-26,Moree,11.0,17.1,0.0,7.4,,W,52.0,WSW,WSW,14.0,19.0,69.0,69.0,1022.2,1022.1,1.0,7.0,14.0,16.4,No,No
2016-11-25,Perth,8.7,20.8,0.0,,,ENE,32.0,ESE,E,6.0,28.0,54.0,44.0,1010.8,1011.4,,,17.5,16.6,Yes,Yes
2013-11-04,Canberra,7.0,18.5,0.0,,,N,35.0,N,E,19.0,26.0,52.0,43.0,1020.9,1011.8,,,18.9,15.2,No,No
2012-10-06,NorahHead,9.1,18.6,0.0,,,S,41.0,W,SSE,9.0,19.0,33.0,35.0,1016.1,1015.2,8.0,5.0,17.6,18.6,No,No
2014-10-26,Moree,9.0,15.1,0.0,,,SSW,46.0,SSW,SSW,13.0,17.0,60.0,75.0,1021.6,1026.5,,,11.0,14.0,No,Yes
2010-08-22,Newcastle,15.9,20.3,0.0,,11.6,W,28.0,WNW,NW,13.0,20.0,60.0,70.0,1004.3,1009.1,3.0,8.0,18.7,19.3,Yes,No
2017-12-24,Brisbane,16.2,23.8,0.0,,,WSW,30.0,W,W,13.0,13.0,79.0,67.0,1021.0,1024.7,,,21.2,23.7,No,No
2010-03-26,WaggaWagga,7.6,13.4,0.0,,,W,46.0,WNW,WSW,6.0,15.0,91.0,82.0,1019.9,1021.4,,,11.3,13.8,Yes,No
2016-10-08,GoldCoast,18.0,21.3,0.0,1.6,12.6,ENE,50.0,S,W,15.0,43.0,63.0,30.0,1012.5,1012.9,,,16.0,20.4,No,No
2015-09-07,Perth,15.4,18.9,1.4,,,NW,,WSW,N,11.0,29.0,,,,,,,14.2,15.6,No,No
2009-07-29,MountGinini,9.5,20.2,0.0,11.7,7.7,NNW,65.0,ESE,ESE,22.0,39.0,63.0,64.0,1016.1,1017.1,5.0,7.0,19.3,20.8,No,No
2016-02-19,Newcastle,7.2,18.6,0.0,,,,,,,9.0,,,,,,,,18.6,16.0,,Yes
2009-08-02,Sydney,13.2,20.1,0.0,2.4,6.4,ESE,28.0,ENE,ESE,19.0,28.0,99.0,49.0,1020.2,1020.5,2.0,1.0,13.2,17.9,No,No
2013-03-16,Canberra,11.8,19.1,0.0,,,WNW,,W,W,,,60.0,72.0,1024.8,1011.4,,,18.4,18.1,,No
2009-10-19,GoldCoast,14.2,24.9,0.0,,,W,24.0,SW,WNW,17.0,9.0,63.0,57.0,1026.7,1021.7,8.0,,20.2,22.7,Yes,Yes
2011-05-26,Bendigo,11.0,21.3,0.0,1.2,2.0,,,NW,NW,6.0,20.0,56.0,50.0,,,7.0,8.0,19.8,21.1,No,Yes
2014-09-18,ESE,9.8,26.9,0.0,,,NNW,54.0,ENE,WNW,15.0,27.0,93.0,63.0,,1010.0,,,23.2,23.8,No,No
2014-06-04,Mildura,16.5,28.0,0.0,,,,,,,7.0,6.0,92.0,,,,,,10.8,25.1,No,No
2015-04-11,NorfolkIsland,6.7,17.0,0.0,,,WNW,50.0,WSW,WNW,24.0,19.0,66.0,30.0,1015.0,1017.9,,,9.1,10.6,No,No
2013-06-30,Portland,9.1,21.9,0.0,,,ENE,26.0,ENE,ESE,11.0,20.0,33.0,39.0,1015.3,1014.0,,,19.5,21.5,No,No
