Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,1740.5,0.0,0.2,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.014444444,0.05,0.0,0.0,Mar,2.0,2.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.0,0.0,May,3.0,3.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,May,3.0,2.0,1.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,Dec,1.0,1.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,46.0,0.0,0.0,0.0,0.0,Dec,2.0,2.0,1.0,6.0,Returning_Visitor,False,False
1.0,14.0,0.0,0.0,1.0,679.66666767,0.0,0.05,0.0,0.0,Dec,2.0,2.0,6.0,6.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,26.0,913.0,0.0,0.017047455,0.0,0.0,Aug,1.0,1.0,1.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,9.0,632.4166667,0.0,0.031111111,0.0,0.0,May,3.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,21.2,0.0,0.0525,0.0,0.0,Dec,3.0,2.0,3.0,3.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,19.0,0.05,0.05,0.0,0.0,May,2.0,2.0,1.0,2.0,New_Visitor,True,True
0.0,0.0,0.0,0.0,14.0,587.25,0.066666667,0.05,0.0,0.0,May,2.0,2.0,2.0,5.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,1163.6666667,0.0,0.006193098,0.0,0.0,Nov,2.0,2.0,1.0,3.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.002857143,0.0,0.0,Aug,1.0,1.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,1120.0,0.0,0.0,0.0,0.0,Oct,3.0,4.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.033333333,0.0,0.0,Nov,1.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066666667,0.0,0.0,May,2.0,2.0,1.0,3.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,579.36441682,0.0,0.009619048,0.0,0.0,Feb,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,478.0,0.0,0.1,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,1276.7,0.0,0.016666667,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.066666667,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,762.2,0.2,0.2,0.0,0.0,Sep,3.0,2.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.005555556,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1266.4,0.0,0.0,0.0,0.6,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,788.0,0.0,0.016666667,0.0,0.0,Nov,2.0,4.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,17.0,539.8333333,0.0,0.016666667,0.0,0.0,Nov,2.0,5.0,1.0,2.0,Returning_Visitor,False,False
1.0,24.0,0.0,0.0,18.0,492.0,0.007407407,0.005816667,0.0,0.0,Dec,4.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,527.2,0.0,0.015,0.0,0.0,May,2.0,4.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,688.6644444,0.002857143,0.015555556,0.0,0.0,Oct,3.0,2.0,1.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,5.0,22.0,0.0,0.011111111,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.1,0.0,0.0,Nov,2.0,2.0,2.0,1.0,Returning_Visitor,False,False
1.0,30.0,0.0,0.0,4.0,12.0,0.035,0.05,0.0,0.0,Nov,3.0,2.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,3725.2,0.016666667,0.01262627,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
2.0,23.2,0.0,0.0,4.0,13.8,0.0,0.004444444,0.0,0.0,Nov,2.0,2.0,7.0,2.0,Other,True,False
4.0,0.0,0.0,0.0,50.0,775.0,0.05,0.05,0.0,0.0,Mar,2.0,2.0,5.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01091111111,0.0,0.0,Dec,3.0,3.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,1137.2666667,0.0,0.013027791,0.0,0.0,Mar,1.0,1.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0133333333,0.0,0.0,Dec,1.0,2.0,1.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,12.0,933.83333,0.0,0.025,0.0,0.0,Nov,2.0,2.0,1.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,15.4,0.0,0.066666667,0.0,0.0,May,3.0,2.0,2.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,26.0,1459.5,0.006290833,0.058333333,0.0,0.4,May,1.0,1.0,6.0,2.0,Returning_Visitor,False,False
3.0,37.0,0.0,0.0,15.0,1230.9166667,0.0,0.005424333,0.0,0.0,Jul,2.0,2.0,6.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.02,0.0,0.0,Mar,2.0,2.0,2.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.033333333,0.0,0.0,Feb,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00241608,0.0,0.0,Sep,3.0,2.0,4.0,1.0,Returning_Visitor,True,False
4.0,14.0,0.0,0.0,6.0,576.33333333,0.066666667,0.005391409,0.0,0.0,Dec,3.0,2.0,3.0,2.0,Returning_Visitor,False,False
1.0,583.0,0.0,0.0,18.0,562.0,0.0,0.04,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.033333333,0.0,0.0,Oct,2.0,2.0,2.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,1062.916667,0.0,0.001111111,0.0,1.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,1226.0,0.0,0.04,0.0,0.0,June,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.066666667,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.066666667,0.0,0.0,Nov,3.0,5.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.061111111,0.0,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,False,False
2.0,22.5,0.0,0.0,4.0,44.5,0.0,0.033333333,0.0,0.0,Nov,3.0,2.0,3.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,9.0,752.5,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,54.0,676.2,0.066666667,0.033333333,0.0,0.0,May,2.0,2.0,1.0,13.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,23.0,495.4,0.0,0.012717571,0.0,0.0,Nov,3.0,1.0,1.0,4.0,Returning_Visitor,False,False
6.0,0.0,0.0,0.0,10.0,2117.73333,0.0,0.0125,0.0,0.0,Nov,2.0,2.0,9.0,2.0,Returning_Visitor,False,True
3.0,11.0,0.0,0.0,3.0,587.4666667,0.016666667,0.04,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.01052405,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,Dec,2.0,2.0,1.0,4.0,Returning_Visitor,False,True
5.0,162.0,0.0,0.0,20.0,1095.666667,0.016666667,0.033333333,0.0,0.0,May,2.0,2.0,1.0,10.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,47.0,17.4,0.008333333,0.05,0.0,0.0,Nov,1.0,1.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,2153.6,0.006666667,0.003333333,0.0,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,6.0,0.004847619,0.013333333,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,Nov,2.0,5.0,3.0,1.0,Returning_Visitor,False,False
6.0,3.0,0.0,0.0,5.0,984.666667,0.0,0.066666667,0.0,0.0,Nov,2.0,2.0,6.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,925.126667,0.0,0.066666667,0.0,0.0,May,4.0,5.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013333333,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
5.0,0.0,0.0,0.0,29.0,676.55,0.0,0.02181616,0.0,0.0,May,2.0,2.0,3.0,13.0,Returning_Visitor,False,True
