Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
Female,33.0,1.75,59.0,no,no,3.0,1.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,26.0,1.67,87.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,19.0,1.634249,78.0,yes,yes,2.0,3.0,Sometimes,no,1.702816,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_II
Male,25.0,1.55,65.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,18.0,1.7,111.0,yes,yes,3.0,1.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,21.0,1.62,87.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Automobile,Overweight_Level_I
Male,24.0,1.75,104.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,18.0,1.7,49.0,no,yes,3.0,3.0,Frequently,no,2.0,no,0.0,0.0,no,Public_Transportation,Normal_Weight
Male,16.0,1.78,102.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,20.0,1.72,80.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,25.0,1.73,75.0,no,yes,3.0,3.0,Sometimes,no,1.0,no,1.0,2.0,no,Public_Transportation,Overweight_Level_I
Male,23.0,1.67,113.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,22.994871,1.737981,82.098761,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Insufficient_Weight
Female,24.0,1.64,115.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,26.0,1.6,118.0,no,yes,3.0,2.0,Sometimes,no,2.0,no,0.0,1.0,no,Public_Transportation,Obesity_Type_II
Female,25.0,1.77,118.0,yes,yes,2.0,2.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,17.0,1.75,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Automobile,Overweight_Level_II
Female,55.0,1.619077,82.835762,yes,yes,2.003973,3.0,Frequently,no,1.527518,no,0.05842,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,28.0,1.77,50.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,1.0,1.0,NObeyesdad,Public_Transportation,Normal_Weight
Male,24.0,1.6,102.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,1.0,no,Public_Transportation,Obesity_Type_I
Male,22.634694,1.554061,112.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.769961,0.0,no,Public_Transportation,Obesity_Type_I
Female,30.0,1.6,105.0,yes,no,2.0,3.0,Frequently,no,2.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_III
Male,18.0,1.65,68.0,yes,yes,2.0,2.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,23.0,1.6,118.0,yes,yes,2.0,3.0,Sometimes,no,1.0,yes,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,18.516518,1.738393,125.0813,yes,yes,2.630937,3.0,Sometimes,no,1.0,no,1.809067,0.0,no,Public_Transportation,Overweight_Level_II
Female,22.0,1.58,78.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,21.807095,1.928773,111.97422,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.96588,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,21.0,1.839092,114.764381,yes,yes,2.0,3.0,Sometimes,no,1.829255,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,19.96516,1.869317,121.934792,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.996529,0.390138,Sometimes,Public_Transportation,Obesity_Type_III
Male,22.0,1.75,90.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,21.964119,1.643764,111.011296,yes,yes,2.0,3.0,Sometimes,no,1.655033,no,0.0,1.417976,Sometimes,Public_Transportation,Overweight_Level_I
Female,18.0,1.78,42.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,23.0,1.64,82.0,yes,yes,1.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,27.0,1.74,104.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,18.0,1.65,110.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,18.0,1.6,65.0,yes,yes,3.0,3.0,Frequently,no,2.0,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_II
Female,23.0,1.72,88.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_II
Male,37.0,1.811129,99.086471,yes,yes,3.0,3.0,Sometimes,no,1.0,no,0.662857,0.667872,Sometimes,Public_Transportation,Obesity_Type_III
Female,22.72225,1.6,56.984713,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Automobile,Normal_Weight
Male,23.0,1.75,60.0,no,yes,2.0,3.0,Frequently,no,2.0,no,1.0,2.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18.0,1.68,82.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,22.0,1.67,82.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,21.0,1.643931,104.584495,yes,yes,2.0,1.595078,Sometimes,no,2.0,no,2.0,1.0,no,Public_Transportation,Obesity_Type_I
Female,21.0,1.8,59.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_I
Male,25.0,1.7,50.0,no,no,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,18.0,1.75,104.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,3.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,18.0,1.73,60.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,22.0,1.69,85.0,no,no,2.0,3.0,Frequently,no,1.0,no,1.0,0.0,no,Public_Transportation,Insufficient_Weight
Male,22.0,1.809812,117.886463,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.554812,1.3324,no,Public_Transportation,Obesity_Type_I
Male,22.0,1.7,60.0,no,yes,3.0,3.0,Sometimes,no,3.0,no,0.0,2.0,no,Public_Transportation,Insufficient_Weight
Male,26.0,1.734662,111.234892,no,yes,2.0,3.0,Sometimes,no,2.817054,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,25.0,1.55,50.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_II
Female,19.0,1.68,50.0,no,yes,2.0,2.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,21.0,1.75,42.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight
