game_id,rated,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating,moves,opening_code,opening_moves,opening_fullname,opening_shortname,opening_response,opening_variation
18060.0,True,48.0,Mate,Black,10+0,alex213,1387.0,lkok,1613.0,e4 e6 Bf4 Nc6 Nc3 Nf6 d3 d5 exd5 exd5 Nxd5 Nxd5 Qxd5 Qxd5 Qxd5 Qxd5 Qxd5+ Nf6 Qxd5 Qxd5 Nc3 Qd,C41,3.0,Italian Game: Italian Variation |  Normal,Italian Game,,Italian Variation
1060.0,True,40.0,Resign,White,15+0,kotakuindia,1722.0,b4g4,1510.0,e4 c5 Nf3 Nc6 Bc4 Nf6 d3 g5 Bg5 f3 Bxf3 Nxf3 Bg4 d6 Nc3 Nge7 O-O O-O O-O e,C50,5.0,Scandinavian Defense: #3,Scandinavian Defense,,#3
711.0,True,23.0,Mate,White,5+5,svea,1785.0,is_gordon,1724.0,e4 e5 Nf3 d5 exd5 Bc4 d3 Nc6 Bd2 Be7 Bc4 a6 Bd3 e5 Bd2 Bxf7 Bxf7 O,D02,2.0,Scandinavian Defense,Scandinavian Defense,,Advance Variation
709.0,True,55.0,Resign,White,10+0,chessmate,1501.0,black_moves,1535.0,e4 e5 Nf3 Nc6 Bc4 Nf6 Bf4 Nxe4 dxe4 Nbd4 O-O c5 d3 Nc3 Bxc4 bxc4 d5 Nd5 Bd6 Bxa,B27,4.0,Queen's Gambit: Bowdler Attack,Queen's Gambit,,Bowdler Attack
2193.0,True,76.0,Mate,White,10+0,ischess,1691.0,davev,1494.0,d4 d5 Nf3 Nf6 Nc3,C24,6.0,Sicilian Defense: Leonardis Variation,Sicilian Defense,,Leonardis Variation
1597.0,True,32.0,Resign,Black,10+0,ericheli,1714.0,maddys,1629.0,d4 Nf6 Nc3 d5 f4 e6 fxe6 Bc4 Bf5 Qb6 Bxf5 a3 a6 dxe6 Bxe6 Nf3 Nc6 O-O b6 Bg5 Nbd,D45,3.0,Sicilian Defense: Morphy Defense,Sicilian Defense,,Morphy Defense
11974.0,True,58.0,Resign,Black,6+7,chesswitha,1633.0,black_rating,1465.0,e4 e5 Nf3 Nf6 Nc3 g6 Nc3 d6 d4 exd4 Nxd4 Ba3 Nf6 Bg5 O-O-O e5 c3 Bb4 Bd3 Nxd3 cxd3,A40,5.0,Sicilian Defense,Sicilian Defense,,Schmidt Variation
709.0,False,72.0,Resign,White,15+15,dimitrov,2215.0,aksm,2249.0,d4 e6 d5 e3 Nf6 e4 c5 Nf3 Nh5 Be7 Qe,A00,7.0,Italian Game: Austrian Defense,Italian Game,,Austrian Defense
1807.0,False,50.0,Resign,Black,10+0,hdw,1831.0,zhaska,1774.0,d4 d5 Nf3 Nc3 e6 dxe6 c4 Nc6 Bc4 Bc5 a3 h6 Ne4 Nd5 exd5 Bc5 Nxe4 Nxe,C20,4.0,Modern Defense: Classical Defense,Modern Defense,,Classical Defense
1489.0,True,63.0,Resign,White,10+0,kelly,1154.0,shaibk,1182.0,d4 d5 Nf3 e6 e3 c5 Nc3 Nf6 h4 h5 h4 f6 Bc4 Nf6 Bf4 Nc6 O-O Bxf6 Bxf6 gxf6 Bxf,C20,4.0,Caro-Kann Defense: Kennedy Variation |  Gambit Accepted,Caro-Kann Defense,,Kennedy Variation
3923.0,True,67.0,Resign,Black,10+0,kakashi,1722.0,aridaminda,1741.0,e4 e5,B01,7.0,Morphy Defense,Morphy Defense,,Morphy Defense
12356.0,True,36.0,Resign,Black,10+0,rez,1659.0,jayknight,1759.0,d4 d5 c4 Nf6 Bg5 Nc3 e6 Nc3 Ba6 e3 Bb7 Nbd2 Be7 O-O Kf1 O-O Qd2 Bg4 b3 Ne5 N,C20,4.0,Indian Defense: Bowdler Attack,Indian Defense,,Bowdler Attack
2180.0,True,50.0,Mate,White,10+0,ian,1793.0,chessmaster,2170.0,e4 e5 Nf3 Nc6 Nc3 Qe7 Nf6 Qe3 Bg4 Nbd2 Nc3 Bh6 d3 O-O-O,C30,3.0,King's Indian Attack,King's Indian Attack,,King's Indian Attack
6561.0,False,36.0,Mate,Black,5+8,gonzalo,1831.0,ablys_mcc,1803.0,e4 e5 Nf3 Nf6 Bc4 Nc6 Bc3 a6 Bd3 a5 Bb5 Nbd2 Qe7 Qe2 Bg5 Be7 O-O O-O O-O e6 d4 Nd7 Nh4 Be6 Bg4 h5,B29,2.0,Indian Game: Chigorin Variation,Indian Game,,Chigorin Variation
15649.0,True,52.0,Resign,Black,10+0,saeedrak,1710.0,zapala,1807.0,e4 c5 Nf3 Nc6 Nc3 d6 Nf6 Bc4 Bb4 e5 c3 d5 Nh3 Nd4 Nf6 Bg5 Nh5 Nxg5 Bg4 f6 Nc3,A00,2.0,McConnell Defense,McConnell Defense,,McConnell Defense
13471.0,True,43.0,Resign,White,10+0,artyok,1422.0,a_marr,1424.0,e4 e5 Nf3 d6 d3 c6 Nc3 Nf6 d4 exd4 Bg4 e5 Ng4 Nh5 Bg3 Be6 h3 Ne7 Nf6 Bg5 Be7 Q,C00,2.0,Scandinavian Defense: Scandinavian Variation,Scandinavian Defense,,Scandinavian Variation
13779.0,True,33.0,Resign,White,10+0,poof_souza,1630.0,aoz,1603.0,e4 e5 d3 Nc6 d4 exd4 Nf6 Nc3 Bg4 e6 d5 exd5 Bxd5 Nxd5 c3 Bxe6+ Qxe6 Nc3 Bxc3 Be,C22,9.0,Owen Defense: Bowdler Attack,Owen Defense,,Bowdler Attack
7667.0,True,31.0,Resign,White,10+19,chessmaster,1650.0,dorojin,1693.0,d4 d5 Nf3 e6 e3 e5 Bf4 e6 Bxg3 hxg3 Be7 e3 Be7 Nf6 Nd2 a6 Bb4 a3 Nc6 O-O O-O Bxe7 dxe3 Nxe7,C52,2.0,Four Knights Opening,Four Knights Opening,,Knight Variation
9886.0,True,41.0,Resign,Draw,10+0,mrtp,1383.0,chessmaster,1527.0,e4 e5 Nf3 Nc6 Bb5 d6 d4 c5 dxc5 Bxc5 Qa5 h6 Bxc5 Nh6 Bxf7+ Qxf7 Ke7 Nc5 b5 Nf6 Bf3 Be7 Nxg7 fxg7,C00,4.0,English Opening: Dutch Variation,English Opening,,Dutch Variation
907.0,True,32.0,Mate,Black,10+0,time_increment,1485.0,nikolangi,1453.0,e4 c5 Nc3 Nc6 Bc4 Nf6 d4 exd4 Ne5 Nxe5 Bxe5 Bxf6+ Kxf6 Qg5+ g3 Qf3+ Kg2 Qg2#,A00,2.0,Englund Gambit,Englund Gambit,,#4
1387.0,True,33.0,Mate,White,15+0,edworsh,1500.0,luchad,1500.0,e4 c5 d4 e6 dxc5 Nc3 Nf6 h3 O-O Bg4 Nh4 Bxg4 Bf4+ Qh2+ Kd2 Qf3+ Ke1 Nh3 Qa4+ Kf2 Nxh2,B00,6.0,Philidor Defense: Three Knights Game,Philidor Defense,,Three Knights Game
6300.0,True,59.0,Mate,Black,15+0,alexm8,1370.0,armin_m8,1521.0,e4 e5 Nf3 d6 exd6 Qxd6 Nxd6 c3 d5 Bc4 c6 d4 Bd7 Qe2+ Nd4 Be3 Nc6 d5 exd5 d6 Be3 B,C00,5.0,French Defense: Knight Variation |  Advance Variation,French Defense,,Knight Variation
4658.0,True,66.0,Resign,White,10+0,stu_chess,1433.0,corya_m,1427.0,d4 d5 Nf3 c5 Nf3 Bb4 e3 Nf6 Bf5 Nxe3 Bxe3 Bb3 O-O Bg4 h3 Bb4 h4 Nf3 Bg5 B,A42,4.0,Advance,Mason Defense,,Advance
6073.0,True,37.0,Mate,Black,10+0,m8ejd,1500.0,fomr_chess,1331.0,e4 c5 e5 Nf3 Nc6 Bc4 d6 Bg5 Nf6 Bg5 Nc3 Bxc3 Bxc3 O-O,B00,3.0,Sicilian Defense,Sicilian Defense,,von Popiel Gambit
4354.0,True,36.0,Resign,Black,15+0,css_an_dutch,1478.0,adrianitari,1622.0,e4 e5 Nc3,C20,3.0,King's Indian Defense: #3,King's Indian Defense,,#3
4369.0,True,62.0,Resign,White,10+0,jeremiah_mohammad,1289.0,javierjouz,1236.0,e4 d6 d4 d5 exd5 Nf3 Nf6 e5 c5 e4 fxe,C57,4.0,Sicilian Defense,Sicilian Defense,,Balogh Defense
1589.0,True,47.0,Resign,Black,12+0,maverick_tambu,1781.0,mohammad_mohammad,1857.0,e4 e5 Nf3 Nc6 Nbd2 d6 Bc4 Nc3 Nd7 Bc4 Bxc3+ bxc3 b5 Qb3 Qd2 Bd6 Nd4 Q,C41,2.0,Sicilian Defense: Advance Variation #3,Sicilian Defense,,Advance Variation #3
6072.0,True,39.0,Resign,White,10+0,nikolainov,1817.0,sctober,1834.0,e4 c5 Nf3 Bc4 d6 c4 Na3 Nc6 d4 d6 cxd4 Nxd6 Bb5 Nxc,A49,3.0,King's Indian Defense: Rousseau Gambit,King's Indian Defense,,Rousseau Gambit
1599.0,False,33.0,Resign,Black,15+0,darobertson,2023.0,crutch,1803.0,e4 c5 Nf3 Nc6 Nf3 a6 c4 Nc3 Nc6 O-O Nf6 Bc4 Bxc4 bxc4 Bxc4 d6 Bxd6 Nxd6 Qxd6 Qe3 Nxe,D00,6.0,French Defense: Schilling-Kostic Gambit |  Modern Variation,French Defense,,Schilling-Kostic Gambit
9471.0,True,31.0,Resign,Black,10+0,thebest,1242.0,yohud,1350.0,e4 e5 Nf3 d6 Nc3 Bb5 Nc4 c5 Nf6 Bxf6+ gxf6 Qxf6 Nxd4 Nxd4 cxd4 Bg6 Nd2,A21,1.0,Sicilian Defense: Old Variation |  Closed Variation,Sicilian Defense,,Old Variation
12790.0,True,65.0,Mate,White,10+0,vladimir-t-sag,1548.0,sjlm,1661.0,d4 d5 e3 Bc5 Nf3 Nc6 e3 Bxf3 gxf3 Qxf3 Nc6 O,C00,3.0,Queen's Gambit Declined: Knight Variation,Queen's Gambit,,Knight Variation
5447.0,True,61.0,Resign,Black,10+0,saeed,1369.0,eon_pistol,1479.0,e4 e5 Nf3 Nf6 Nc3 Nbd5 d4 Bc5 Bb3,A23,4.0,Queen's Pawn Game: West Indian Defense,Queen's Pawn Game,,West Indian Defense
13901.0,True,52.0,Out of Time,Black,10+0,ole_seismark,1065.0,karthas,1324.0,e4 e6 d4 exd4 Nc6 a3 Nf3 Nf6 Nf3 e5 Nd5 exd5 Re1 c5 b4 bxa3 bxa3 cxb4,C00,1.0,Italian Game: Normal Variation,Italian Game,,Normal Variation
692.0,True,82.0,Resign,Black,10+10,santagastefer,1420.0,fangram,1389.0,e4 e5 d4 f4 d6 exd4 Nf3 c5 e6 Nc3 Nf6 Bd3 d5 Nxd5 Qxd5 Nd2 B,C00,8.0,Queen's Gambit: Berlin Defense,Queen's Gambit,,Berlin Defense
1534.0,True,33.0,Resign,Black,5+5,denis_brah,1373.0,alex3,1337.0,e4 e5 c3 d5 Nf3 Nc6 Nf3 Bc4 O-O d3 Nbd7 Bf4 a6 d5 Nb3 Bb4 Bd2 Bc5 Bxh7+ Kxh7 O-O Qe7 N,C50,11.0,Sicilian Defense: #2,Sicilian Defense,Accepted,#2
534.0,True,53.0,Resign,White,5+5,tzedek_j,1221.0,echessa,1465.0,e4 e5 Nf3 Nf6 Nc3,B20,4.0,French Defense: Advance Variation #3,French Defense,,Advance Variation #3
4982.0,True,62.0,Resign,White,30+10,kotroc,1534.0,yayatsev,1591.0,e4 c5 Qh5 Qf6 Nc3 g6 Nf3 Nd6 Bg5 O-O Nf6 Nxd6 Qxd6 Qxd6 Bd3 Nh4 Be7 Nf3 Nf6 Bg5 Be3 Qg6,D00,3.0,Four Knights Game: Mieses-Kotroc Variation,Four Knights Game,,Mieses-Kotroc Variation
18163.0,True,63.0,Mate,Black,15+0,chesswith,1623.0,nixh1,1652.0,e4 e5 Nf3 d6 Bc4 Nc6 Nf3 Nc6 O-O Be7 Bg5 d5 exd5 Qxd5 O-O Q,C41,5.0,Ruy Lopez: Mieses-Kotroc Variation,Ruy Lopez,,Mieses-Kotroc Variation
1407.0,True,44.0,Resign,Black,10+0,theseamiller,1500.0,roman_dong,1500.0,d4 d5 Nf3 Bd3 e6 dxe6 Bxe6 d5 Nc3 e6 Ngf3 Rfe8 Nxe6 Qd8 Nxe8+ Nxe8 Bxe8+ Nxc,C22,4.0,Italian Game: Modern Variation,Italian Game,,Modern Variation
12891.0,True,44.0,Resign,White,10+10,josephon,1656.0,chez,1688.0,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nxd4 Bc5 Be6 dxe6 Nxe6 Bxe6 Qa5+ Kd7 Qa4+ Kc8 Qe7 Qa5+ Kd8 Qxd,C02,7.0,French Defense: Advance Variation,French Defense,,Advance Variation #3
17899.0,True,99.0,Resign,Black,10+0,chesswithbrother,1740.0,vladimir_malkov,1727.0,d4 Nf6 e4 e6 d5 Bg5 Nc3 Bg6 O-O O-O Bxf6 Bxf6 Bxf6 Qxf6+ Kd8 Qxd8+ Kxd8,D20,8.0,Italian Game: Zukertort Variation,Italian Game,,Zukertort Variation
1548.0,True,54.0,Resign,White,10+0,kurzmann,1710.0,daroberts,1794.0,d4 d5 Nf3 Nf6 Bg5 e3 Bf5 Nd2 Bxf3 Qxf3 O-O g6 Ke2 h6 e5 e4 dxe4,C00,2.0,Queen's Gambit,Queen's Gambit,,#2
15355.0,False,39.0,Resign,Black,10+0,serhekom,1703.0,saeedh,1710.0,d4 d5 e3 e6 Nf3 Nc6 Bb5 a6 Nf6 Bxc6+ bxc6 e4 Nxe4 c4 Nxc4 Bxc4,C50,2.0,Italian Game: Italian Variation,Italian Game,,Italian Variation
1790.0,True,14.0,Mate,White,10+0,yolang,1506.0,vladimir-s-t,1558.0,e4 d6 d4 c5 e5 Bg5 Nf3 Bg4 h6 Nxe5 f4 e6 Bxf4 gxf4 Qd2,A46,2.0,Italian Game: Nyezhmetdinov-Rossolimo Attack,Italian Game,,Nyezhmetdinov-Rossolimo Attack
2532.0,True,62.0,Resign,White,10+0,ekseb,1801.0,hameds04,1807.0,e4 e5 Nc6 Nf3 Nc6 Bc4 c5 O-O Bg5 c3 Bd6 b5 Nb5 Ne7 g3 Bb4 e6 b3 Qe7 Nc3 N,B01,2.0,Sicilian Defense: Old Sicilian,Sicilian Defense,,Old Sicilian
1289.0,True,27.0,Resign,Black,10+0,lhomas1,1289.0,daniel_bastard,1258.0,e4 e5 d4 Nf6 Nc3 Nf3 Bg4 e6 d5 Bd6 e6 Nd5 Ne2 Nbd7 Nd5 Ne7 O-,B02,7.0,French Defense: Mieses-Kotroc Variation,French Defense,,Mieses-Kotroc Variation
660.0,True,61.0,Resign,Black,10+0,zhvuzw,1117.0,ndovtsev,1576.0,e4 d6 d3 c5 Nf3 e6 Bb5 O-O Bg4 Bxc5 dxc5 Be7 Bxf3+ Qxf3 Nf6 Nc3 Qc5 Be,D00,2.0,King's Knight Opening,King's Knight Opening,,#2
1376.0,True,43.0,Resign,White,10+0,nagas,1500.0,kimbapay,1589.0,e4 c5 Nc3 Nc6 d3 dxe4 Nxe4 Bd3 O-O Bc4 Qc3 Be3 Bg5 Nc3 Nd6 O-O Be7 Nd5 Nxc7 f4 Nxc7,C20,4.0,Queen's Gambit Accepted: Canal-Sokolsky Attack,Queen's Gambit,,Canal-Sokolsky Attack
13693.0,True,26.0,Mate,White,10+0,chessmaster,1621.0,jm_m_m_n,1481.0,e4 e5 Nf3 d6 d4 exd4 N,A04,9.0,Italian Game: Rosenthal Variation,Italian Game,,Rosenthal Variation
7693.0,False,12.0,Resign,White,15+0,kovrklubnik,1489.0,arthurwag,1471.0,d4 Nf6 Nc3 Nf6 Bf4 d5 Bd4 Bxc3 Nf6 dxc3 Bxa2 e6 Nc3,D20,3.0,Queen's Pawn Game,Queen's Pawn Game,,#3
15159.0,True,33.0,Resign,White,15+0,jonamangal,1257.0,jmoham,1313.0,e4 c6 Nc3 e5 Bc4 d5 exd5 Nf3 Nf6 Bd2 Bb4 Nc6 Bb5 Nf3 Nf6 Nc3 d6 h4 cxd3,C00,2.0,Sicilian Defense: Normal Variation |  White Gambit,Sicilian Defense,,Normal Variation
14555.0,True,58.0,Resign,Black,10+0,poofy,1489.0,poofy,1789.0,e4 e6 d4 Nc6 d5 exd5 e5 Bf5 Nf3 Bd6 Bxf5 fxg2 Bxg2 Qf3 Nf6 Nf4 h3 Bh5 Qg3 Nb,A43,4.0,Queen's Pawn,Queen's Pawn,,Chigorin Variation
7691.0,False,52.0,Out of Time,Black,15+15,jamescarlotte1,1753.0,ncstar,1784.0,e4 c5 Nf3 Nf6 Nc3 d6 Bd2 e5 Ne7 Bb5+ Nc6 d3 Nc6 O,A41,5.0,Sicilian Defense: Exchange Variation,Sicilian Defense,,Exchange Variation
8891.0,True,55.0,Mate,White,10+10,oggym,1787.0,mieser_chess,1500.0,e4 d5 exd5 Nf3 Nc6 d4 c5 Nc3 Nc6 e5 Bd2 Bd6 f3 Bd7 O-O Bf,C20,1.0,Queen's Pawn Game: Hanham Variation,Queen's Pawn Game,,Hanham Variation
2661.0,True,28.0,Resign,Black,10+5,hutchmarshall,1390.0,gribabab,1333.0,e4 e5 Nf3 Nc6 Nc3 Nf6 O-O d4 d5 exd5 Nxd5 Bxd5 O-O exd4 exd4 O-O dxc3 bxc3 B,C20,1.0,King's Knight Defense: Symmetrical Variation,King's Knight Defense,,Symmetrical Variation
1706.0,True,30.0,Resign,White,20+35,nikolaguy,1438.0,gonzin,1695.0,e4 e6 Nf3 Nc6 Bb5 Nc3 Nc6 O-O Nd4 Nf6 d4 Bg5 f3 b5 Qxc6 bxc6 Nd2 Bb7 Bd3 N,B01,3.0,Queen's Gambit Refused,Queen's Gambit,,Great Snake Variation
3108.0,True,72.0,Resign,Black,10+0,joel_star,1280.0,zhaska,1376.0,e4 d5 c4 e6 d4 c5 b3 dxc5 Qe7+ Nf6 Nc3 Bd6 O-O Bxc3,B01,4.0,Scotch Game: Modern Defense,Scotch Game,,#2
1311.0,True,51.0,Resign,White,30+0,shahamadaraman,2328.0,jakubowski,1798.0,d4 d5 Nc6 e3 Nf6 Nf3 e6 Nf3 Nc4 Nxc4 Nxc4 Bc5 Bxc4 Qxc4 d4 Bb4 Nxc4,B00,9.0,French Defense: King's Indian Variation,French Defense,,King's Indian Variation
810.0,True,43.0,Mate,White,10+0,chicago_blues,1374.0,sassou,1500.0,e4 c5 Nf3 Nc6 e3 d6 d4 cxd4 exd4 Nf6 d5 exd5 O-O Nc3 a6 Bb5 Bg5 Qa8 Qh4 Bd3 h6 Bxf6 Qd3 Bf,B01,3.0,Sicilian Defense,Sicilian Defense,,Modern Variations
9079.0,True,55.0,Resign,White,8+0,kamik,1650.0,dmarsh,1260.0,e4 e5 Nc6 Nf3 d6 c4 Nf6 d3 e5 Bg5 Be7 O-O Nf6 Nc3 O-O c5 Bg5,A41,4.0,King's Pawn Game: Steinitz Defense,King's Pawn Game,,Steinitz Defense
15499.0,True,52.0,Mate,Black,15+15,oocch,1487.0,michagam,1788.0,e4 e5 Nf3 Nc6 Nc3 d6 d4 d5 Nxd5 Nxe5 Bxe5 O-O Bg4 Nf6 Qd2 c3 Qe6 Qd3,B00,6.0,Caro-Kann Defense: Nyezhmetdinov-Rossolimo Attack,Caro-Kann Defense,,Nyezhmetdinov-Rossolimo Attack
13667.0,True,32.0,Resign,White,10+0,sveenemann,1422.0,dakimax,1574.0,d4 d5 e3 dxe4 dxe4 Nc3 Nf6 O-O Nc6 Bb5 c6 Bd3 Nc6 Qe2,B33,4.0,Ruy Lopez,Ruy Lopez,,#2
15759.0,True,36.0,Resign,White,10+0,mrchess,2113.0,kotos,1337.0,e4 e5 Nf3 Nc6 Bd3 d6 Nf6 Ne7 exf6 g3 Nc5 g4 Bd,B06,11.0,King's Pawn Game: Anglo-Lithuanian Variation,King's Pawn Game,,Anglo-Lithuanian Variation
1806.0,True,34.0,Resign,Black,10+0,chessmaster,1332.0,kotoc,1389.0,e4 e5 Nc3 Nf6 Nf3 d6 Bb5 Nd2 O-O g3 d4 Bg2 a6 Nd5 Bxd4 Nxd4 O-O Bc4 Bb,B20,3.0,Sicilian Defense: Advance Variation,Sicilian Defense,,Advance Variation
1215.0,True,11.0,Mate,Black,10+0,vladimir-vejov,2136.0,sveenov,1612.0,e4 e5 Nf3 Nf6 Nc3 d6 Nxd6 d3 d5 exd5 Qxd5 c3 Qc6 Bb5 Nf3 Bg4 Nf6,C47,9.0,Scandinavian Defense: Morphy Defense,Scandinavian Defense,,Morphy Defense
11838.0,True,35.0,Resign,Black,15+15,nikolas_mikolov,1581.0,chess_star,1087.0,e4 e5 Nf3 d5 Nxd5 Qxd5 Nf6 Bb5+ Be2 Nf6 O-O Bd7 Nbd2 Be6 Nc3 Nxd5 c,C23,3.0,Italian Game: Mongoose Variation,Italian Game,,Mongoose Variation
11405.0,True,39.0,Mate,Black,10+0,kibane,17.0,dahmadi,1729.0,d4 e6 c4 e6 Nf3 c6 Bb5 Bd3 Nc6 e3 h5 O-O Nxf3 gxf3 Bg2 h4 Nd5 Bd2 Nf6 Nxe6,C41,3.0,Scandinavian Defense: Closed Variation,Scandinavian Defense,,Closed Variation
1606.0,True,26.0,Resign,Black,10+0,dmarsh,1407.0,njdokowski,1391.0,e4 e5 Nf3 Nc6 Bc4 b6 d4 cxd4 Nxd4 Nf6 Nf3 Bc5 O-O Be3 Bc4 bxc4 bxc4,A40,2.0,Ruy Lopez: Portuguese Variation,Ruy Lopez,,Portuguese Variation
8555.0,True,55.0,Resign,White,10+0,kurtkoff,1259.0,sveenem,1500.0,e4 e6 d4 d5 exd5 cxd5 Nf3 Nc6 d5 exd5 Nxd5 Nf6 Bc4 Bc5 Bd3 Nbd7,C44,5.0,Scandinavian Defense: Old Variation,Scandinavian Defense,,Old Variation
3842.0,True,56.0,Resign,Black,10+0,egorov,1552.0,leonikasil,1353.0,b5,A00,2.0,English Opening,English Opening,Accepted,#2
1810.0,True,21.0,Mate,White,10+0,mr_mrt,1786.0,black_rating,1748.0,e4 c5 Bf4 Nc6 e5 Nc3 Nf6 d4 d5 exd5 Nxd5 Qxd5 Qxd5 dxe5 Qxd5 Qh5 Qb3 Qe6 Qxd,B00,5.0,Four Knights Game: #2,Four Knights Game,,#2
6394.0,True,31.0,Mate,White,20+0,chess_master,1500.0,ntj,1432.0,d4 d5 e3 Nf6 Bg5 f4 h6 Nc3 Be6 O-O Bd7 Bd3 Bxe7 Bxe7 Rxe7+ Qxe7,D00,1.0,King's Pawn Game #2,King's Pawn Game,,Bowdler Attack
3170.0,False,40.0,Resign,Black,15+0,chessprof,1798.0,therevelationmaster,1674.0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Nf6 Bc4 Nf3 O-O Nc3 Bxf3 Bxf3 Qxf3,B20,5.0,Queen's Pawn Game,Queen's Pawn Game,,Gunderam Gambit
4791.0,True,39.0,Resign,White,15+0,s3baman,1603.0,hsutton,1500.0,c4 b6 d4 e6 d5 e3 Nc6 Bd3 Nf6 Nc3 O-O O-O Rc1 Bb5 Nf3 Ne2 Nf6 b4 Nd5 Be7 e4 dxe4 Nxe4 dxe4 Bd2,B16,6.0,English Opening: Bishop Attack,English Opening,,Bishop Attack
17081.0,True,35.0,Resign,White,15+0,thebadfish,1500.0,yotastresen,1798.0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4+ Kxd4 Nxd4 Nf6+ Kd7 Bf3 O-O c6 Bb5 O-O,D00,10.0,French Defense: Zukertort Variation,French Defense,,Zukertort Variation
13973.0,True,33.0,Resign,Black,7+5,carlos_mazanno,1798.0,gonzas_p,1676.0,e4 e5 Bc4 Nf6 Nc3 Nf6 Bd3 d6 Bg4 Nf5 d4 Ne5 d6 dxe5 fxe5 Bg5 O-O Rhetingen,C00,4.0,Indian Game: Nyezhmetdinov-Rossolimo Attack,Indian Game,,Nyezhmetdinov-Rossolimo Attack
11395.0,True,65.0,Resign,Black,10+0,eugene,2027.0,serhvo,2120.0,e4 c5 Nc3 Nf6 Nc3 Nc6 d4 exd4 cxd4 Nxd4 Bb4 Bg5 Qd2 O-O Nf3 Qd3 a6 Nc3 Nd4 Nxd4 e5 Bd7 a,C45,4.0,Scandinavian Defense,Scandinavian Defense,,Zukertort Variation
1808.0,True,31.0,Mate,Black,10+0,thefanny_wren,1806.0,chess_boyz,1808.0,e4 e5 Bc4 d6 e4 d6 Bd3 Bxf5 Qxf5 d5 Qf6 Ng6 Qxh7+ Kg8 Qe7+ Kg7 Qe6+ Kf8 Qg6#,A00,8.0,Modern Variation #2,Modern Variation,,Modern Variation #2
5863.0,True,39.0,Resign,White,10+0,yukertortg,1333.0,kingofcarl,1493.0,e4 f5 Nf,C70,4.0,Zukertort Defense #3,Zukertort Opening,,#3
13600.0,True,39.0,Mate,White,15+15,kerrym4life,1485.0,ajaxman,1548.0,e4 e5 d4 Nf6 Nc3 Nc6 Bc4 Nf6 Bg4 Bxf6 Bxf6 Nd2 Nd4 O-O Be2 Nc6 Bc4 Be7 Re1 B,D10,6.0,Sicilian Defense,Sicilian Defense,,Exchange Variation
11061.0,True,27.0,Mate,White,10+10,ccliffelton,1871.0,dsiegfried,1707.0,e4 e5 Nf3 Nf6 Bc4 Bxc4 d5 e5 Nc3 Nc6 Nf3 Bd6 O-O Ne5 Ng4 Qa4 Qa5 Nf3 Nxe5 Bxe5 Bxe5 Qxe,B30,4.0,Queen's Gambit,Queen's Gambit,,Closed Variations
14232.0,True,54.0,Resign,Black,10+0,ezc,1619.0,n_g,1601.0,d4 d5 Nc3 Nc6 b3 b6 Nf3 dxc3 Bxc3 Nf6 Bxc3 e5 Bd2 Nbd7 O-O Nf3 Be6 Bb3 Nd5 Nd4 c5 Bd7 Bb5 B,B01,2.0,Gruenfeld Defense: Morphy Defense,Gruenfeld Defense,,Morphy Defense
8692.0,False,88.0,Resign,White,10+0,vladimir-kantar,1620.0,szukowski,1631.0,e4 c5 d4 exd4 cxd4 Nf3 Nc6 Bd3 g6 Nc3 Nf6 Bg5 h6 Bf,C20,3.0,Sicilian Defense: Vienna Gambit,Sicilian Defense,,Vienna Gambit
17409.0,True,45.0,Mate,Black,10+0,bbapol,1556.0,kyarj,1594.0,e4 e5 Nf3 d6 Nc3 Bc5 f4 exd4 Nxd4 Nf3 Nd6 Bd2 Nxd4 Re1 Be6 Bb5 Nc5 d5 Nxd5 Bb3,C31,7.0,French Defense: King's Indian Defense,French Defense,,King's English Variation
9072.0,True,51.0,Resign,White,10+0,epskim,1656.0,jacobr,1658.0,d4 d5 c4 c5 a6 e3 cxd4 cxd4 e6 Nc3 Nf6 Bb5 Nc6 a3 Nf3 Bc8 Bd3 Be7 f3,B05,4.0,French Defense: Anti-Fried Liver Defense,French Defense,,Anti-Fried Liver Defense
1486.0,True,24.0,Resign,White,10+0,aaaaaaaaaaaaaaad,1747.0,mikev,1543.0,d4 d5 Nf3 Nf6 Nc3 Nc6 Bb5 c3 Bc5 Bc4 Nf3 Be7 O-O Nf3 Bb4 Bd3 c6 O-O,B01,6.0,Italian Game: Anti-Fried Liver Defense,Italian Game,,Anti-Fried Liver Defense
6691.0,True,27.0,Mate,Black,15+15,chess_chessmaster,1587.0,mieses12,1586.0,e4 c5 Nf3 d6 Bb5 a6 e5 Be6 Bd3 Nf6 Bd2 Bc6 Bb3 O-O O-,D24,4.0,King's Indian Defense: Najdorf Variation,King's Indian Defense,,Najdorf Variation
14409.0,True,33.0,Resign,White,5+2,elijah_m_m_star,1875.0,kotakuin,1885.0,e4 e5 Nf3 Nc6 Bc4 d5 Nf6 Bg5 O-O e4 Bc5 O-O Bg4 c3 Be7 Nc3,B00,3.0,French Defense: Berlin Defense,French Defense,,Berlin Defense
